video_id,channel_id,channel_name,tier,title,published_at,duration_sec,view_count,like_count,comment_count,comments_disabled,engagement_rate,duration_min,duration_bucket,publish_year,publish_month,days_since_publish,views_per_day
KhW_BK2irpU,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,#EverythingIsContent - ELEX II,2022-04-14 17:00:16+00:00,3608,178628,5515,323,False,0.03268244620104351,60.1,60_to_120,2022,2022-04,1452,123.02
pPa_O6F5kqs,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Omens Above | Critical Role | Campaign 3, Episode 19",2022-04-11 19:00:14+00:00,14112,3417231,49217,2801,False,0.01522226621495591,235.2,180_plus,2022,2022-04,1455,2348.61
jwtpHQ_-JUA,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Silken Secrets | 4-Sided Dive | Episode 1: Discussing Up to C3E18,2022-04-06 19:00:26+00:00,6270,976211,27649,1903,False,0.030272144034435178,104.5,60_to_120,2022,2022-04,1460,668.64
E-0bSdoPj5o,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Exandria Unlimited: Kymal | Part 2,2022-04-05 19:00:04+00:00,17645,705810,14138,1245,False,0.0217948173021068,294.1,180_plus,2022,2022-04,1461,483.1
l7SKWVq-jIg,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Exandria Unlimited: Kymal | Part 1,2022-04-04 19:00:23+00:00,15966,1120734,20727,1706,False,0.020016346430107412,266.1,180_plus,2022,2022-04,1462,766.58
nJrLQHo9rW0,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Tiny Tina's Wonderlands One-Shot,2022-03-30 17:00:32+00:00,12941,479761,13899,944,False,0.030938321372516734,215.7,180_plus,2022,2022-03,1467,327.04
f8WY6df598M,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"A Hungry Jungle | Critical Role | Campaign 3, Episode 18",2022-03-28 19:00:21+00:00,12193,2999159,47585,2898,False,0.016832385345358483,203.2,180_plus,2022,2022-03,1469,2041.63
vd49puwmpus,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,#EverythingIsContent - Demeo Quest Night,2022-03-24 19:00:16+00:00,4353,195604,5530,408,False,0.03035725240792622,72.6,60_to_120,2022,2022-03,1473,132.79
c66mDHckyoM,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Heart-to-Heartmoor | Critical Role | Campaign 3, Episode 17",2022-03-21 19:00:30+00:00,15090,3165071,56948,5244,False,0.019649480217031466,251.5,180_plus,2022,2022-03,1476,2144.36
O6-NaqWorI0,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"The Shade Mother | Critical Role | Campaign 3, Episode 16",2022-03-14 19:00:28+00:00,15132,3220300,55656,3696,False,0.018430581001770023,252.2,180_plus,2022,2022-03,1483,2171.48
Cz1Ma9OzbUs,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,State of the Role: 7-Year Anniversary Celebration & New Show Updates! | Spring 2022,2022-03-14 16:00:23+00:00,508,462104,29493,1601,False,0.06728788324706127,8.5,under_60,2022,2022-03,1483,311.6
rMPp8dP1OC0,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"The Tunnels Below | Critical Role | Campaign 3, Episode 15",2022-03-07 20:00:48+00:00,16944,3817880,56535,3736,False,0.015786509790773937,282.4,180_plus,2022,2022-03,1490,2562.34
5ltjt4TUE6A,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Elden Ring One-Shot: O Ye of Little Faith,2022-03-03 18:00:04+00:00,16629,1502401,37357,1976,False,0.026180094395570824,277.2,180_plus,2022,2022-03,1494,1005.62
rCX4ihMdY-M,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Family Ties | Crit Recap Animated | Campaign 2, Episodes 92-112",2022-02-24 18:00:18+00:00,344,389000,16646,667,False,0.044506426735218506,5.7,under_60,2022,2022-02,1501,259.16
vRvkjLdvXMk,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,The Legend of Vox Machina Episodes 10-12 Q&A,2022-02-23 23:00:19+00:00,4675,371796,12069,941,False,0.03499230760954932,77.9,60_to_120,2022,2022-02,1502,247.53
-OCLsOUZN68,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"In Too Deep | Critical Role | Campaign 3, Episode 14",2022-02-21 20:00:01+00:00,17108,3581536,61970,5255,False,0.01876987973874896,285.1,180_plus,2022,2022-02,1504,2381.34
KesGxAl7WhM,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,The Legend of Vox Machina Episodes 7-9 Q&A,2022-02-16 23:00:05+00:00,3579,259079,8400,563,False,0.03459562527260025,59.6,under_60,2022,2022-02,1509,171.69
2CTz_OfneeM,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"A Dance of Deception | Critical Role | Campaign 3, Episode 13",2022-02-14 20:00:00+00:00,14461,3150034,56575,3532,False,0.019081381343820415,241.0,180_plus,2022,2022-02,1511,2084.73
n-lwWHpx2pc,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,The Legend of Vox Machina Episodes 4-6 Q&A,2022-02-09 23:00:20+00:00,3803,287462,9643,679,False,0.035907354711231396,63.4,60_to_120,2022,2022-02,1516,189.62
h6AkvAj_hao,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Make It Fashion | Critical Role | Campaign 3, Episode 12",2022-02-07 20:00:10+00:00,16613,3963496,60821,4527,False,0.016487464601957463,276.9,180_plus,2022,2022-02,1518,2611.0
5ePlVbY1p9E,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,The Legend of Vox Machina Episodes 1-3 Q&A,2022-02-02 23:00:01+00:00,3486,625679,20926,1483,False,0.03581549005160793,58.1,under_60,2022,2022-02,1523,410.82
jE7wB2JG190,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Guest Battle Royale,2022-01-31 20:00:08+00:00,14043,931314,19475,1363,False,0.022374838131929725,234.0,180_plus,2022,2022-01,1525,610.7
75SoOmgKuk4,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Chasing Nightmares | Critical Role | Campaign 3, Episode 11",2022-01-24 20:00:01+00:00,17539,4327226,65258,4589,False,0.016141287744157573,292.3,180_plus,2022,2022-01,1532,2824.56
EOeZjYZtmKA,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,The Legend of the Cast of The Legend of Vox Machina,2022-01-20 17:00:32+00:00,807,1201753,67392,5025,False,0.06025947095617818,13.4,under_60,2022,2022-01,1536,782.39
Dvk70G5meeE,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Ghosts, Dates, and Darker Fates | Critical Role | Campaign 3, Episode 10",2022-01-17 20:00:07+00:00,11790,3309731,60380,3848,False,0.019405806695468604,196.5,180_plus,2022,2022-01,1539,2150.57
IdRagVTlrmo,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Thicker Grows the Meal and Plot | Critical Role | Campaign 3, Episode 9",2022-01-10 20:00:04+00:00,15276,4257490,68205,4326,False,0.017036094036627213,254.6,180_plus,2022,2022-01,1546,2753.87
cwbLO_649Vg,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"A Woodworker’s Quandary | Critical Role | Campaign 3, Episode 8",2021-12-20 20:00:16+00:00,12180,4142980,68757,4182,False,0.017605443424781195,203.0,180_plus,2021,2021-12,1567,2643.89
FfcDt-eRWSQ,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"The Sword & The Angel | Crit Recap Animated | Campaign 2, Episodes 70-91",2021-12-15 18:00:16+00:00,305,388809,16171,630,False,0.04321144829466396,5.1,under_60,2021,2021-12,1572,247.33
BH4xdbCt9QU,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Kith & Kin Fireside Chat Q&A,2021-12-14 18:00:08+00:00,2689,100588,3747,219,False,0.03942816240505826,44.8,under_60,2021,2021-12,1573,63.95
mRyO6ijeLx8,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Behind the Curtain | Critical Role | Campaign 3, Episode 7",2021-12-13 20:00:10+00:00,13778,4211725,69304,4524,False,0.0175291596673572,229.6,180_plus,2021,2021-12,1574,2675.81
iBeyMyMzQWg,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Growing Bonds and Teasing Threads | Critical Role | Campaign 3, Episode 6",2021-12-06 20:00:08+00:00,14098,4901473,71787,6044,False,0.015879104097890572,235.0,180_plus,2021,2021-12,1581,3100.24
MDyYQqefj4M,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"The Threat Between the Walls | Critical Role | Campaign 3, Episode 5",2021-11-22 20:00:14+00:00,15935,4842684,72520,4780,False,0.01596222260217681,265.6,180_plus,2021,2021-11,1595,3036.17
gZ7u5NE_q4k,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"On the Trail of a Killer | Critical Role | Campaign 3, Episode 4",2021-11-15 20:00:25+00:00,13933,5466719,82568,5162,False,0.016048017101299702,232.2,180_plus,2021,2021-11,1602,3412.43
POgfa65vi4k,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"The Trail and the Toll | Critical Role | Campaign 3, Episode 3",2021-11-08 20:00:07+00:00,14922,5359823,94994,6421,False,0.018921333782850665,248.7,180_plus,2021,2021-11,1609,3331.15
pWOivwWvtt0,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Trial by Firelight | Critical Role | Campaign 3, Episode 2",2021-11-01 19:00:13+00:00,14860,7265444,113513,6544,False,0.01652438584620568,247.7,180_plus,2021,2021-11,1616,4495.94
y6GpnRz6RPo,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Part III: The Golden Goose | The Elder Scrolls Online: Blackwood,2021-10-28 19:00:30+00:00,16136,426259,11125,522,False,0.027323763251919608,268.9,180_plus,2021,2021-10,1620,263.12
1OM_OAg0Yis,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,#EverythingIsContent - Elder Scrolls Online: Blackwood Part 4 | An Apocalyptic Situation,2021-10-27 17:00:02+00:00,3326,108854,6277,136,False,0.05891377441343451,55.4,under_60,2021,2021-10,1621,67.15
P8pLvV3FjPc,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"The Draw of Destiny | Critical Role | Campaign 3, Episode 1",2021-10-25 19:00:07+00:00,14305,14182176,231552,15591,False,0.017426310320785753,238.4,180_plus,2021,2021-10,1623,8738.25
BfB4lVnL4CM,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Campaign 3: Behind the Set,2021-10-19 17:00:05+00:00,526,1273248,82728,5560,False,0.06934077257533489,8.8,under_60,2021,2021-10,1629,781.61
L3kGly9a4kE,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Narrative Telephone: The Breakup Lettah,2021-10-18 19:00:04+00:00,3317,363566,12048,1155,False,0.03631527700610068,55.3,under_60,2021,2021-10,1630,223.05
YmKVf1Mp5HQ,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"The Other Side | Crit Recap Animated | Campaign 2, Episodes 48-69",2021-10-14 17:00:31+00:00,334,474275,20878,1078,False,0.04629381687839334,5.6,under_60,2021,2021-10,1634,290.25
DYBM3myR914,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Exandria: An Intimate History | Narrated by Matthew Mercer,2021-10-13 17:00:08+00:00,596,1982809,78960,2731,False,0.04119963143197353,9.9,under_60,2021,2021-10,1635,1212.73
j5_xVBpqwTo,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,State of the Role: Campaign 3 Announcement | Fall 2021,2021-09-30 16:10:30+00:00,467,918539,56383,5908,False,0.06781530234426628,7.8,under_60,2021,2021-09,1648,557.37
uviAFx4K78Y,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Narrative Telephone: The Curious Casanova,2021-09-27 19:00:17+00:00,3756,308327,11735,996,False,0.041290577860518214,62.6,60_to_120,2021,2021-09,1651,186.75
1ymREG2zvNo,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Mighty Vibes Vol 6: Lofi Beats to Study with Your Twin to,2021-09-26 17:00:01+00:00,3744,959880,19604,780,False,0.02123598783181231,62.4,60_to_120,2021,2021-09,1652,581.04
LaKl58BUASo,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,The Nautilus Ark: A Johnson Corp Odyssey | Ashley's One-Shot,2021-09-13 19:00:04+00:00,12200,2253936,52789,4085,False,0.025233192069340035,203.3,180_plus,2021,2021-09,1665,1353.72
uFSO0IuBrnw,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Exandria Unlimited Wrap-Up,2021-08-30 19:00:18+00:00,6360,642682,19494,1454,False,0.03259465801127152,106.0,60_to_120,2021,2021-08,1679,382.78
WZGsHg9kO30,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,The Legend of the Music of The Legend of Vox Machina,2021-08-25 17:00:04+00:00,666,339976,20359,1506,False,0.06431336329623268,11.1,under_60,2021,2021-08,1684,201.89
MX5qmiUJYBo,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Part II: A Faulty Foundation | The Elder Scrolls Online: Blackwood,2021-08-21 19:00:03+00:00,15593,639477,11169,1078,False,0.019151587938268304,259.9,180_plus,2021,2021-08,1688,378.84
lnULjkX9ygA,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,#EverythingIsContent - Elder Scrolls Online: Blackwood Part 3 | Shattered and Scattered,2021-08-19 17:00:36+00:00,3659,139298,4283,264,False,0.03264224899137102,61.0,60_to_120,2021,2021-08,1690,82.42
73DU7qK-_xs,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,What Comes Next | Exandria Unlimited | Episode 8,2021-08-16 19:00:01+00:00,12750,907061,25576,2515,False,0.030969251241096243,212.5,180_plus,2021,2021-08,1693,535.77
hH7bXpxr1b4,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Crew & A Episode 6: Origin Stories | The Legend of Vox Machina,2021-08-11 17:00:28+00:00,410,130098,7042,272,False,0.056219157865609,6.8,under_60,2021,2021-08,1698,76.62
LIrsjzz9TAQ,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Beyond the Heart City | Exandria Unlimited | Episode 7,2021-08-09 19:00:07+00:00,14552,1137069,23766,1847,False,0.022525457997711662,242.5,180_plus,2021,2021-08,1700,668.86
sLxUyJWXA0w,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,The Gift Among the Green | Exandria Unlimited | Episode 6,2021-08-02 19:00:03+00:00,17112,1442033,27093,2269,False,0.020361531254832588,285.2,180_plus,2021,2021-08,1707,844.78
zQipW1cswZ8,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,The Legend of the Voices of The Legend of Vox Machina,2021-07-28 16:59:59+00:00,725,502447,32730,2202,False,0.06952375076376215,12.1,under_60,2021,2021-07,1712,293.49
Bj0Jd5mzLsI,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,A Test of Worth | Exandria Unlimited | Episode 5,2021-07-26 19:00:04+00:00,14129,1525185,29866,3028,False,0.021567219714329736,235.5,180_plus,2021,2021-07,1714,889.84
qAhw51d3cGw,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,By the Road | Exandria Unlimited | Episode 4,2021-07-19 19:00:27+00:00,15933,1701144,34214,3280,False,0.022040462183095612,265.6,180_plus,2021,2021-07,1721,988.46
YDHxT4UT8NI,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,A Glorious Return | Exandria Unlimited | Episode 3,2021-07-12 19:00:07+00:00,11876,1645472,36826,3144,False,0.024290902549542016,197.9,180_plus,2021,2021-07,1728,952.24
mf5E6RfY3PQ,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Critter Hug: Impossible Bard Make Up | Summer 2021,2021-07-08 17:00:31+00:00,4008,73275,3014,210,False,0.043998635278062095,66.8,60_to_120,2021,2021-07,1732,42.31
Hjucx2vz5Mg,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,The Oh No Plateau  | Exandria Unlimited | Episode 2,2021-07-05 19:00:02+00:00,14260,2388971,40798,4271,False,0.01886544457843984,237.7,180_plus,2021,2021-07,1735,1376.93
Eq93dzkOFWY,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Let’s Play Uk’otoa!,2021-07-02 17:00:14+00:00,3857,536045,18115,974,False,0.0356108162560979,64.3,60_to_120,2021,2021-07,1738,308.43
-ijPD6yNdMs,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,The Nameless Ones | Exandria Unlimited | Episode 1,2021-06-28 19:00:00+00:00,14958,3826547,82190,8052,False,0.02358314166793195,249.3,180_plus,2021,2021-06,1742,2196.64
hUbnt7ecuYw,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,The Legend of the Design of The Legend of Vox Machina,2021-06-23 17:00:04+00:00,602,503365,32560,1874,False,0.06840761673934422,10.0,under_60,2021,2021-06,1747,288.13
bE2EUHzr0Fs,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Critical Role Campaign 2 Wrap-Up,2021-06-21 19:09:47+00:00,15078,2464750,47325,3846,False,0.020761131960645097,251.3,180_plus,2021,2021-06,1749,1409.23
LpBIQhWAhuM,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Vox Machina vs. Mighty Nein,2021-06-20 17:00:07+00:00,15593,2738854,59932,7697,False,0.024692444358114744,259.9,180_plus,2021,2021-06,1750,1565.06
3HMx6aZzUOc,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Exandria Unlimited: Meet the Players,2021-06-10 16:30:42+00:00,422,703163,34131,2502,False,0.0520974510888656,7.0,under_60,2021,2021-06,1760,399.52
Yr7U4tlaSI8,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,State of the Role: Revealing our Super Top Secret Project!,2021-06-10 16:30:26+00:00,757,663928,40918,2884,False,0.06597402127941585,12.6,under_60,2021,2021-06,1760,377.23
lEZ5UPPtaHA,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Fond Farewells | Critical Role | Campaign 2, Episode 141",2021-06-07 19:00:20+00:00,25377,3352458,67875,8642,False,0.022824148729081766,423.0,180_plus,2021,2021-06,1763,1901.56
W5O0bbA7Pn8,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Long May He Reign | Critical Role | Campaign 2, Episode 140",2021-05-31 19:00:07+00:00,17146,2115560,50794,6149,False,0.026916277486812003,285.8,180_plus,2021,2021-05,1770,1195.23
Xed2wNI4ffk,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,#EverythingIsContent - Elder Scrolls Online: Blackwood Part 2 | A Mortal's Touch,2021-05-30 17:00:29+00:00,3188,184976,6773,349,False,0.038502292189256986,53.1,under_60,2021,2021-05,1771,104.45
E-YCzpYDIyA,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Part I: Death & Taxes | The Elder Scrolls Online: Blackwood,2021-05-26 17:00:05+00:00,13026,2047270,34300,2403,False,0.017927776990821924,217.1,180_plus,2021,2021-05,1775,1153.39
KCX70GGxpoA,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Rebirth | Critical Role | Campaign 2, Episode 139",2021-05-24 19:00:04+00:00,13799,1857591,39047,3119,False,0.022699291717067967,230.0,180_plus,2021,2021-05,1777,1045.35
9KlbicMqpVA,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Narrative Telephone Round 2 Ep. 8: Of Heists and Horses,2021-05-20 17:00:04+00:00,3831,268269,12027,1300,False,0.04967774882673734,63.8,60_to_120,2021,2021-05,1781,150.63
gjj6hYntQII,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Crew & A Episode 4: Exploring Exandria | The Legend of Vox Machina,2021-05-18 17:00:11+00:00,338,103893,6214,303,False,0.0627279989989701,5.6,under_60,2021,2021-05,1783,58.27
abczYOn1lIQ,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Where There Is A Will... | Critical Role | Campaign 2, Episode 138",2021-05-17 19:00:03+00:00,12468,1762849,37786,3088,False,0.023186330763440316,207.8,180_plus,2021,2021-05,1784,988.14
l_loCAlJIVs,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Welcome to Cognouza | Critical Role | Campaign 2, Episode 137",2021-05-10 19:00:09+00:00,11262,1731648,34820,2687,False,0.021659713752448535,187.7,180_plus,2021,2021-05,1791,966.86
L3M4B2HmeS8,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Hell or High Water | Critical Role | Campaign 2, Episode 136",2021-05-03 19:00:09+00:00,13050,1894138,36644,2744,False,0.020794683386321376,217.5,180_plus,2021,2021-05,1798,1053.47
As-CPD7Z5As,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"The Genesis Ward | Critical Role | Campaign 2, Episode 135",2021-04-26 19:00:02+00:00,13378,1961045,34643,2429,False,0.018904206685721132,223.0,180_plus,2021,2021-04,1805,1086.45
EWh60d7gvGI,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Narrative Telephone Round 2 Ep. 7: Chutney's Christmas Vacation,2021-04-22 17:00:05+00:00,4398,415968,12563,1438,False,0.03365883914147242,73.3,60_to_120,2021,2021-04,1809,229.94
30as6kvT3gs,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Crew & A Episode 3: Let's Talk About RPGs! | The Legend of Vox Machina,2021-04-21 17:00:06+00:00,339,108107,6372,312,False,0.06182763373324576,5.6,under_60,2021,2021-04,1810,59.73
vTwG0Tfvkbo,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"The Streets of the Forgotten | Critical Role | Campaign 2, Episode 134",2021-04-19 19:00:10+00:00,15068,2021994,36968,3031,False,0.019781957809963828,251.1,180_plus,2021,2021-04,1812,1115.89
6hB73g8SF_k,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Hunter and Hunted | Critical Role | Campaign 2, Episode 133",2021-04-12 19:00:01+00:00,15693,2041876,35931,4734,False,0.019915509071069936,261.6,180_plus,2021,2021-04,1819,1122.53
wIsEYMsVd9Y,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Mighty Vibes Vol 5: Lofi Beats with a Light Breeze [Zephrah Radio],2021-04-11 17:00:15+00:00,3182,877294,16339,688,False,0.01940854491196794,53.0,under_60,2021,2021-04,1820,482.03
z_QadZ8S9rU,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Aeor | Critical Role | Campaign 2, Episode 132",2021-04-05 19:00:10+00:00,13160,2098288,36264,2853,False,0.018642340803550324,219.3,180_plus,2021,2021-04,1826,1149.12
_-j51P4gtrA,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,#EverythingIsContent - Elder Scrolls Online: Blackwood,2021-04-02 17:00:20+00:00,3385,377829,15432,1069,False,0.0436731960754733,56.4,under_60,2021,2021-04,1829,206.58
VAG8d9F3ULU,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Into the Eye | Critical Role | Campaign 2, Episode 131",2021-03-29 19:00:05+00:00,15291,2063216,38380,4556,False,0.02081023024249521,254.8,180_plus,2021,2021-03,1833,1125.6
mZ-dVqIlKAk,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"The Calm Before The Storm | Critical Role | Campaign 2, Episode 130",2021-03-22 19:00:13+00:00,14733,2015468,38996,3647,False,0.021157865071536736,245.6,180_plus,2021,2021-03,1840,1095.36
0RIojCMvbrc,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Narrative Telephone Round 2 Ep. 6: Familiar Feywild Fables,2021-03-18 17:00:01+00:00,4546,284145,10594,1248,False,0.04167590490770557,75.8,60_to_120,2021,2021-03,1844,154.09
6nR3FGyyG4I,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Between a Ball and a Hot Place | Critical Role | Campaign 2, Episode 129",2021-03-15 19:00:01+00:00,13075,1824299,39178,5082,False,0.024261373820848448,217.9,180_plus,2021,2021-03,1847,987.71
xPelkwqSOCs,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Cat and Mouse | Critical Role | Campaign 2, Episode 128",2021-03-08 20:00:25+00:00,12769,1859304,39110,4206,False,0.023296889588792367,212.8,180_plus,2021,2021-03,1854,1002.86
oagFBOV4MX4,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Sarsaparilla, Licorice, and Red Hot | Critical Role | Campaign 2, Episode 127",2021-03-01 20:00:20+00:00,11902,1936083,39759,4589,False,0.022906042767794562,198.4,180_plus,2021,2021-03,1861,1040.35
uxtCfTvuAl0,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Critter Hug: DM Combat Banquet | Winter 2021,2021-02-25 18:00:30+00:00,4311,93575,4090,319,False,0.04711728559978627,71.8,60_to_120,2021,2021-02,1865,50.17
TMHuSCcw6rE,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Crew & A Episode 1: Getting to Know You | The Legend of Vox Machina,2021-02-24 18:00:12+00:00,306,289404,16495,747,False,0.05957761468397119,5.1,under_60,2021,2021-02,1866,155.09
guI9DCxK_es,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"Worth Fighting For | Critical Role | Campaign 2, Episode 126",2021-02-22 20:00:08+00:00,12684,1962263,41750,3763,False,0.023194138604254375,211.4,180_plus,2021,2021-02,1868,1050.46
yODMT1m85FQ,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Diablo One Shot | BlizzConline 2021,2021-02-22 00:30:07+00:00,8282,1216427,31424,2488,False,0.027878368369002003,138.0,120_to_180,2021,2021-02,1869,650.84
ol9rNrfRBqA,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,Narrative Telephone Round 2 Ep. 5: Questions & Quackery,2021-02-18 18:00:12+00:00,3585,344096,12446,1396,False,0.040227145912768526,59.8,under_60,2021,2021-02,1872,183.81
bfWYxuiegX8,UCpXBGqwsBkpvcYjsJBQ7LEQ,Critical Role,large,"The Neverending Day | Critical Role | Campaign 2, Episode 125",2021-02-15 20:00:07+00:00,13525,2208145,45715,3713,False,0.022384399575209057,225.4,180_plus,2021,2021-02,1875,1177.68
